900 46124
90 295 145.495663 21.954498
90 292 171.331765 14.422205
90 278 105.648391 20.000000
90 271 174.312233 51.312766
90 270 196.024434 26.907248
90 269 173.488704 33.837849
90 262 172.991175 8.062258
90 260 116.082533 38.897301
90 250 130.914436 18.357560
90 248 148.922648 19.798990
90 241 151.187905 38.948684
90 223 133.292463 63.890531
90 222 150.541398 3.605551
90 219 187.471757 36.055513
90 207 146.181368 16.278821
90 198 100.518145 37.536649
90 196 132.011147 13.416408
90 194 145.531325 25.079872
90 185 123.674915 19.924859
90 178 116.961234 21.400935
90 176 178.851164 9.486833
90 157 124.656011 44.384682
90 152 163.884256 29.681644
90 148 138.939255 24.000000
90 138 131.408595 18.027756
90 137 148.981545 17.464249
90 133 120.511942 25.317978
90 131 113.869566 63.694584
90 128 152.407441 25.612497
90 114 176.383832 75.604233
90 107 154.499979 12.041595
90 96 197.903103 20.248457
90 92 147.715597 28.792360
91 896 160.148371 17.720045
91 894 172.215337 66.483081
91 893 143.740031 22.472205
91 887 133.637075 64.195015
91 885 145.206512 26.000000
91 884 159.822563 31.384710
91 883 164.551511 18.110770
91 879 194.129160 56.859476
91 867 111.010468 18.027756
91 866 197.843974 68.095521
91 861 144.670557 13.416408
91 858 198.482225 32.015621
91 854 144.025341 74.000000
91 844 145.188703 6.403124
91 838 130.493372 30.413813
91 829 189.556667 15.000000
91 816 168.863617 30.265492
91 806 147.454605 15.297059
91 800 168.407831 16.124515
91 792 193.519628 22.472205
91 787 111.338861 21.213203
91 784 107.347086 39.051248
91 768 124.928223 43.139309
91 761 160.320406 5.000000
91 752 127.859027 16.763055
91 725 138.797790 37.013511
91 720 112.727846 35.468296
91 709 104.242859 17.262677
91 699 193.297769 18.439089
91 696 110.630950 37.735925
91 680 151.958456 33.837849
91 674 153.446140 33.015148
91 669 182.846286 23.600847
91 665 195.698487 18.601075
91 641 187.083214 13.416408
91 638 128.052798 26.925824
91 630 155.521051 34.713110
91 627 151.634725 46.486557
91 622 122.181958 40.024992
91 615 166.531519 42.720019
91 597 149.478699 42.296572
91 587 166.852515 28.017851
91 575 165.013744 16.643317
91 567 193.504040 49.244289
91 550 112.041217 34.928498
91 528 195.507115 33.837849
91 516 183.060707 10.295630
91 514 180.904835 50.219518
91 499 142.961720 1.000000
91 494 151.468537 41.036569
91 488 174.424463 45.793013
91 485 154.300581 20.396078
91 481 158.815623 14.317821
91 468 199.352686 16.763055
91 463 114.620987 20.396078
91 457 186.674651 13.000000
91 448 138.150476 15.652476
91 446 127.348834 8.246211
91 434 190.917510 88.204308
91 427 131.448245 30.265492
91 417 137.979783 27.018512
91 405 142.875966 15.811388
91 404 184.894384 9.219544
91 398 120.826070 37.000000
91 375 138.574453 23.345235
91 359 171.977599 15.652476
91 357 148.878868 35.693137
91 348 194.095504 44.777226
91 346 123.612324 32.557641
91 340 171.060825 7.071068
91 338 160.627022 46.529560
91 335 173.091023 23.430749
91 331 137.913340 48.373546
91 328 125.640766 10.049876
91 316 166.595063 22.135944
91 313 149.954557 7.000000
91 304 121.147881 19.924859
91 301 149.655769 32.015621
91 291 130.859392 35.000000
91 266 164.109601 11.401754
91 265 101.124307 57.801384
91 260 105.283855 87.920419
91 257 118.410183 22.671568
91 254 159.939930 44.384682
91 252 104.636541 10.816654
91 245 133.031170 31.780497
91 241 146.614581 17.720045
91 240 142.787016 29.966648
91 239 160.380003 38.418745
91 230 137.532091 14.764823
91 228 174.235261 32.249031
91 227 198.359787 17.691806
91 219 180.408057 15.000000
91 212 159.129645 29.732137
91 199 119.185857 45.354162
91 187 118.982511 18.357560
91 167 131.107244 18.027756
91 147 168.064724 43.382024
91 146 113.078015 50.566788
91 145 154.719568 48.020829
91 132 139.125550 37.013511
91 115 173.705037 69.462220
91 100 127.810590 15.000000
92 894 177.038890 13.038405
92 887 199.345803 27.513633
92 880 194.405653 27.856777
92 879 126.993447 57.939624
92 842 120.493684 49.162994
92 830 144.061422 8.246211
92 813 157.852839 20.396078
92 803 184.603285 28.284271
92 792 145.185729 62.169124
92 778 163.136693 42.953463
92 775 103.013468 61.131007
92 721 105.125659 44.011362
92 705 167.773234 26.925824
92 698 136.044637 7.000000
92 660 151.740240 18.681542
92 590 110.560251 12.727922
92 556 196.424641 13.453624
92 555 189.272331 1.000000
92 552 184.795512 3.605551
92 544 194.784428 60.876925
92 541 169.680388 23.194827
92 535 143.925157 58.309519
92 483 113.970284 36.069378
92 478 188.662898 2.828427
92 457 175.032401 89.067390
92 438 182.035009 17.000000
92 426 101.740913 29.732137
92 423 129.751968 26.925824
92 419 121.160558 8.000000
92 409 175.445950 36.055513
92 408 157.562558 10.049876
92 395 198.199448 52.345009
92 393 174.791753 32.015621
92 374 151.968211 10.198039
92 371 125.192895 4.000000
92 370 195.285436 2.000000
92 366 196.029633 15.033296
92 357 183.045734 66.121101
92 355 179.888721 31.780497
92 339 141.215362 18.027756
92 309 146.182427 14.142136
92 303 182.902189 27.000000
92 294 146.341021 10.630146
92 291 113.955661 68.767725
92 283 118.946826 17.000000
92 272 198.081261 23.345235
92 260 124.515911 18.000000
92 251 115.371467 56.008928
92 249 187.353592 14.764823
92 242 109.311423 25.238859
92 226 110.155895 10.000000
92 222 157.033979 31.048349
92 205 153.236580 55.172457
92 194 124.126180 39.217343
92 188 145.696878 36.345564
92 181 128.268981 54.781384
92 178 106.161188 48.259714
92 172 147.437791 32.202484
92 161 158.020949 61.008196
92 149 127.321747 10.000000
92 137 122.883740 17.204651
92 133 115.583507 6.324555
92 130 125.521195 58.215118
92 122 197.675493 53.758720
92 120 167.551719 19.313208
92 118 150.714089 33.734256
92 101 192.960929 62.072538
92 98 163.581352 34.713110
93 893 133.759823 49.193496
93 889 172.849651 56.648036
93 875 104.796714 20.024984
93 855 179.942250 26.570661
93 850 155.751840 13.038405
93 849 151.137736 108.452755
93 840 193.897911 30.000000
93 835 174.698666 43.657760
93 833 149.218997 24.596748
93 796 118.413822 34.000000
93 789 190.070133 30.870698
93 781 136.572588 43.829214
93 778 127.725245 35.128336
93 772 100.226028 26.925824
93 771 193.606568 8.062258
93 768 180.961825 24.698178
93 766 124.352208 76.164296
93 745 139.303445 49.193496
93 741 109.230806 16.155494
93 729 130.513396 13.038405
93 720 186.741236 32.015621
93 718 167.251755 38.948684
93 708 157.835143 14.317821
93 682 109.624976 2.236068
93 672 182.835262 11.180340
93 645 183.356338 21.000000
93 633 107.300469 9.848858
93 626 150.386981 26.925824
93 599 134.070427 19.235384
93 593 100.261399 24.020824
93 592 113.968333 23.409400
93 588 167.830250 72.532751
93 585 173.111049 14.000000
93 581 118.765047 50.219518
93 577 147.772500 30.016662
93 576 128.862889 32.557641
93 572 169.902783 53.366656
93 543 141.670410 43.185646
93 511 103.561555 80.062476
93 508 119.121779 35.383612
93 498 160.084232 2.828427
93 490 193.631688 20.223748
93 460 155.694368 19.104973
93 455 187.809478 52.402290
93 415 193.857717 5.830952
93 402 149.300935 96.176920
93 397 168.771303 38.897301
93 393 118.209925 44.922155
93 382 188.604381 48.507731
93 379 178.002109 24.331050
93 362 148.723321 91.000000
93 355 175.345617 67.742158
93 352 145.253863 26.248809
93 346 106.558464 47.296934
93 340 184.970593 72.422372
93 299 128.089126 62.649820
93 288 189.914802 42.201896
93 278 192.271063 69.079664
93 269 178.476107 43.829214
93 247 123.985229 3.605551
93 246 192.532461 30.805844
93 225 192.444439 25.495098
93 212 191.815479 38.275318
93 209 165.643511 34.132096
93 208 111.209487 33.734256
93 200 139.587979 35.014283
93 160 194.506400 20.615528
93 157 181.112269 21.587033
93 152 181.258389 57.140179
93 126 198.067955 35.000000
93 125 100.234048 7.810250
93 124 141.342621 6.324555
93 121 191.699643 27.459060
93 118 155.928416 43.324358
93 108 129.152099 46.615448
93 106 185.557360 39.623226
94 895 105.229351 11.704700
94 889 197.923402 47.434165
94 884 103.767285 31.827661
94 882 193.833732 32.062439
94 881 175.925510 36.769553
94 874 152.490606 24.166092
94 872 169.179349 52.839379
94 868 121.179374 40.261644
94 867 159.049071 20.615528
94 864 154.149942 27.000000
94 859 149.268499 37.576588
94 853 148.963873 20.124612
94 852 146.421004 33.615473
94 844 127.744606 33.955854
94 841 172.949102 31.890437
94 840 138.953465 49.648766
94 837 120.189045 4.472136
94 836 164.764581 43.382024
94 825 104.596976 16.278821
94 819 131.398532 48.754487
94 815 104.352559 16.401219
94 800 199.103376 31.622777
94 789 112.510801 54.037024
94 781 185.610948 34.928498
94 772 197.171330 53.758720
94 765 112.744850 49.497475
94 760 126.953570 17.464249
94 750 188.870974 47.707442
94 739 168.673266 48.764741
94 738 156.105668 16.000000
94 732 174.428334 22.561028
94 727 173.902617 36.249138
94 714 154.029070 14.866069
94 710 178.195619 22.561028
94 704 167.736349 57.384667
94 702 129.954580 35.468296
94 694 130.686225 20.223748
94 683 136.915697 13.601471
94 678 151.133954 50.358713
94 677 189.735295 39.560081
94 669 191.065639 26.172505
94 668 100.402454 37.013511
94 666 138.699168 30.886890
94 665 137.486643 24.041631
94 652 128.147059 8.602325
94 649 111.648270 18.357560
94 647 176.440109 23.021729
94 642 148.336105 34.205263
94 639 176.412850 15.000000
94 635 181.037085 33.241540
94 634 179.734637 26.305893
94 603 180.765410 37.576588
94 601 180.140460 44.384682
94 595 192.245438 12.529964
94 587 166.376358 11.180340
94 586 177.311791 9.899495
94 582 104.990287 48.104054
94 560 193.329927 8.602325
94 553 166.182764 19.416488
94 528 173.663553 18.027756
94 518 149.435596 34.000000
94 503 140.611098 26.925824
94 492 147.566169 37.161808
94 491 103.464666 15.297059
94 485 118.806716 37.576588
94 480 115.302518 12.529964
94 479 133.419246 15.231546
94 470 149.492941 60.745370
94 460 152.218215 34.000000
94 455 184.553201 22.472205
94 449 139.228237 9.848858
94 448 143.283854 32.572995
94 443 184.955654 17.464249
94 442 177.927405 18.867962
94 441 180.770497 32.893768
94 436 113.102714 12.806248
94 432 189.575674 7.000000
94 427 157.210606 11.313708
94 423 161.438818 25.079872
94 422 165.988525 15.231546
94 420 138.247690 15.652476
94 417 141.173455 11.401754
94 415 146.753934 44.911023
94 414 118.388151 27.018512
94 412 133.418892 18.973666
94 407 113.130292 21.260292
94 392 195.699941 25.179357
94 384 138.409179 53.758720
94 382 106.460219 2.000000
94 377 161.882706 10.000000
94 355 112.072732 20.396078
94 354 155.895815 24.413111
94 348 102.493804 14.317821
94 340 159.638901 45.276926
94 335 159.360481 27.586228
94 333 121.300520 47.634021
94 316 174.941419 17.262677
94 315 192.779727 61.032778
94 310 170.793461 37.215588
94 272 127.159635 33.241540
94 266 177.332928 31.016125
94 259 110.021698 33.541020
94 251 170.443489 35.000000
94 241 162.288582 22.847319
94 229 187.949102 31.400637
94 219 151.213986 26.476405
94 217 175.391295 29.614186
94 208 177.524777 25.238859
94 199 108.424592 68.593003
94 176 136.830114 13.601471
94 162 143.513301 20.880613
94 159 146.672282 48.104054
94 152 178.003568 17.029386
94 146 190.267235 26.248809
94 139 165.060433 21.095023
94 134 111.422461 62.369865
94 118 103.397527 28.635642
94 109 160.760374 32.649655
94 107 149.831640 16.492423
94 97 109.857746 21.931712
94 96 122.643080 2.236068
95 898 161.904372 28.635642
95 892 165.753561 71.175839
95 885 125.136883 68.818602
95 881 121.543273 35.777088
95 871 125.114042 13.152946
95 858 146.437404 73.246160
95 855 196.484693 29.000000
95 853 117.893770 9.000000
95 848 117.230865 10.000000
95 844 123.644327 51.971146
95 826 195.226697 58.694122
95 803 127.252563 27.018512
95 801 194.087816 15.811388
95 780 157.515279 80.721744
95 777 115.201665 61.269895
95 772 145.301802 28.319605
95 768 132.906575 29.681644
95 766 192.726442 47.010637
95 760 153.726394 22.022716
95 747 169.736688 30.066593
95 746 136.239743 56.302753
95 741 100.398676 17.204651
95 740 147.740257 2.828427
95 716 126.506978 15.811388
95 709 165.459109 59.076222
95 705 159.162717 55.578773
95 679 129.904505 24.186773
95 674 126.219483 27.459060
95 670 108.994357 23.345235
95 667 139.762252 3.605551
95 665 148.862563 48.020829
95 659 170.898729 9.219544
95 652 105.515813 25.495098
95 650 173.999446 30.016662
95 644 192.442003 25.632011
95 643 130.629855 63.788714
95 639 120.436850 27.658633
95 634 188.926695 49.193496
95 633 148.523625 25.495098
95 629 137.667715 31.906112
95 618 112.571023 45.221676
95 600 143.750322 39.623226
95 592 164.920278 27.658633
95 586 106.658839 15.556349
95 580 101.265601 29.154759
95 572 180.121943 24.351591
95 570 151.960641 13.928388
95 567 134.172176 35.735137
95 560 172.848385 25.495098
95 554 105.687035 17.117243
95 539 103.908864 60.638272
95 536 109.088128 14.212670
95 531 106.085711 43.416587
95 503 151.649121 13.601471
95 497 135.595106 7.615773
95 483 171.544820 21.931712
95 482 110.811838 29.154759
95 479 165.499611 24.331050
95 478 197.764303 45.541190
95 449 119.806195 23.769729
95 445 105.261863 25.000000
95 444 146.626866 29.068884
95 436 190.704925 12.806248
95 432 110.777676 30.805844
95 427 120.626312 27.856777
95 425 183.146927 33.970576
95 420 141.407531 25.317978
95 409 141.063162 21.023796
95 399 172.073622 33.376639
95 398 189.931156 23.600847
95 397 178.730877 31.016125
95 393 184.644645 16.643317
95 386 133.681478 15.264338
95 380 143.651154 20.248457
95 379 191.303483 37.536649
95 354 134.947079 4.472136
95 353 123.773097 51.244512
95 345 143.264124 19.416488
95 339 169.119256 36.235342
95 327 196.621482 22.671568
95 309 148.951159 36.359318
95 302 173.028120 38.639358
95 299 105.709610 35.468296
95 288 155.036871 21.587033
95 267 124.677241 27.730849
95 256 141.304716 21.260292
95 252 126.581691 55.036352
95 249 135.489079 58.855756
95 241 106.804327 40.024992
95 207 124.345994 23.021729
95 204 155.295274 24.020824
95 200 112.066190 48.010416
95 196 170.972860 29.068884
95 191 146.000199 59.774577
95 188 122.843866 53.488316
95 185 191.599172 50.219518
95 171 129.147126 25.942244
95 169 164.251398 31.320920
95 162 132.662334 12.165525
95 160 101.220748 21.400935
95 158 154.182554 21.931712
95 157 111.393211 8.062258
95 156 185.865393 1.000000
95 151 187.864032 49.819675
95 146 155.044365 12.206556
95 145 177.168876 41.109610
95 137 122.811111 31.780497
95 130 178.817462 17.691806
95 124 120.433000 23.086793
95 98 191.930367 14.866069
95 96 175.438944 23.345235
96 898 169.384160 42.296572
96 874 164.958486 24.186773
96 873 181.148554 31.400637
96 871 124.421030 18.439089
96 845 189.635727 38.600518
96 844 122.453270 34.525353
96 837 151.002721 6.403124
96 815 125.124806 17.492856
96 807 129.257597 28.017851
96 806 175.348715 39.812058
96 786 180.420080 49.203658
96 778 141.323787 18.867962
96 764 146.321575 28.844410
96 758 126.420279 39.000000
96 756 164.167653 8.602325
96 753 137.920747 35.000000
96 752 155.567405 46.173586
96 740 128.419051 23.430749
96 738 170.583081 17.117243
96 737 156.788153 33.286634
96 734 182.601605 36.359318
96 722 181.976291 17.720045
96 721 142.653545 29.732137
96 720 170.465636 27.730849
96 715 137.020656 30.528675
96 687 119.822421 30.149627
96 686 193.276747 48.301139
96 685 115.838118 51.623638
96 684 140.255422 14.317821
96 679 185.207114 5.656854
96 675 191.277062 5.099020
96 674 109.639582 6.082763
96 650 150.165601 42.047592
96 649 172.425616 16.124515
96 648 134.060612 55.470713
96 626 139.801328 19.924859
96 617 194.878886 47.707442
96 596 185.063333 25.942244
96 587 164.926134 11.401754
96 581 124.136482 4.472136
96 580 160.412048 11.180340
96 575 145.346214 34.000000
96 568 165.460269 22.803509
96 567 106.733623 18.973666
96 558 171.766493 37.013511
96 549 129.627923 30.870698
96 548 144.654370 14.866069
96 526 127.333897 18.027756
96 522 158.046974 61.400326
96 520 115.237450 57.201399
96 514 184.122050 31.064449
96 507 140.648578 18.248288
96 497 197.213742 27.294688
96 485 126.775596 39.357337
96 479 111.114215 15.264338
96 473 134.234398 11.704700
96 468 146.598017 36.769553
96 462 104.390962 34.928498
96 451 150.072516 32.015621
96 449 186.853439 10.000000
96 443 189.598076 15.231546
96 442 141.349578 20.808652
96 433 196.493020 53.235327
96 427 139.763677 10.816654
96 411 113.775194 68.410526
96 399 130.553632 50.447993
96 397 179.565004 22.022716
96 395 108.654079 9.219544
96 393 115.616965 26.076810
96 390 144.491138 21.023796
96 389 132.790562 19.104973
96 382 176.029013 2.236068
96 381 189.837352 22.472205
96 372 198.250831 30.805844
96 370 182.762636 46.227697
96 362 161.603845 44.777226
96 345 127.878754 5.099020
96 341 127.417006 43.416587
96 332 188.937742 43.278170
96 329 185.925728 34.481879
96 326 142.654456 42.000000
96 323 173.059792 37.483330
96 317 126.574306 72.862885
96 303 139.868197 34.058773
96 296 199.835388 49.040799
96 289 137.688521 40.496913
96 283 174.102595 29.529646
96 281 146.433405 15.524175
96 277 142.079483 34.481879
96 262 124.175111 13.601471
96 260 133.286843 58.008620
96 258 131.677559 3.162278
96 254 165.524689 15.132746
96 246 129.779864 20.615528
96 234 171.441236 25.317978
96 200 179.299883 49.193496
96 180 160.333496 44.181444
96 178 151.006240 6.324555
96 160 187.953963 29.000000
96 154 175.950461 44.283180
96 152 195.497378 18.248288
96 148 120.744524 8.602325
96 137 151.979475 28.301943
96 132 185.334730 3.605551
96 129 118.995356 7.211103
96 115 134.742111 31.622777
96 110 146.938574 29.120440
96 106 146.874110 24.083189
97 896 162.159116 24.186773
97 879 135.876316 24.041631
97 877 132.799837 17.691806
97 871 104.813572 14.000000
97 865 108.936108 27.000000
97 864 159.374144 47.853944
97 863 144.681769 42.059482
97 853 108.771496 18.110770
97 851 197.062664 28.460499
97 840 118.784365 27.892651
97 839 155.204900 18.000000
97 825 139.142147 12.649111
97 818 142.959476 28.653098
97 815 188.491744 38.078866
97 803 170.819706 51.623638
97 800 108.484165 36.619667
97 798 118.271607 47.801674
97 777 142.260942 40.311289
97 770 187.784048 68.007353
97 768 178.605103 14.142136
97 756 193.267182 29.154759
97 754 175.738011 31.400637
97 749 154.555565 23.345235
97 734 188.764560 42.544095
97 732 196.482535 42.190046
97 731 106.535039 29.120440
97 730 174.099290 78.816242
97 716 115.477891 39.000000
97 709 141.277150 32.015621
97 681 121.037864 18.788294
97 675 162.352000 15.811388
97 674 103.436266 17.464249
97 669 156.914180 10.198039
97 649 195.151838 18.439089
97 646 108.249838 40.049969
97 626 165.850289 16.031220
97 622 154.525981 26.925824
97 620 152.931607 49.162994
97 606 174.621785 12.369317
97 603 151.588646 28.653098
97 596 171.715972 41.048752
97 589 129.826685 50.695167
97 587 190.730793 15.033296
97 575 114.675448 20.099751
97 567 118.318429 39.395431
97 562 161.550499 5.830952
97 557 123.159613 57.280014
97 556 136.590036 65.513357
97 546 103.811440 13.601471
97 541 110.943661 48.754487
97 536 115.195140 38.639358
97 517 197.078622 37.536649
97 489 186.681672 30.463092
97 482 169.750704 2.236068
97 480 185.843182 17.492856
97 473 183.164207 14.035669
97 468 176.285743 40.000000
97 467 159.942472 8.062258
97 464 198.642097 58.523500
97 462 117.562893 14.560220
97 460 180.980336 16.643317
97 455 160.994098 16.970563
97 454 120.999159 25.000000
97 446 137.894517 25.238859
97 428 156.145935 17.804494
97 427 129.248996 12.041595
97 415 103.744805 30.000000
97 414 110.671917 12.369317
97 412 182.180604 27.513633
97 410 178.366590 57.271284
97 405 162.260562 46.010868
97 401 153.896576 27.784888
97 390 108.193275 9.486833
97 376 152.991355 5.385165
97 361 168.572023 35.510562
97 358 126.511704 40.816663
97 346 114.541853 28.017851
97 345 191.731636 17.029386
97 321 163.101740 44.821870
97 305 118.353294 32.695565
97 302 102.675297 12.083046
97 289 178.296879 28.284271
97 286 115.431916 24.698178
97 276 189.356968 17.204651
97 269 148.047584 9.219544
97 266 101.275098 21.931712
97 262 172.521175 34.132096
97 255 124.333327 61.400326
97 244 161.217570 50.990195
97 243 171.163272 13.038405
97 238 141.896220 9.000000
97 236 142.197906 11.401754
97 235 132.157370 47.634021
97 231 162.895378 40.112342
97 224 180.092423 21.000000
97 214 188.303305 44.102154
97 213 192.144375 12.727922
97 209 183.837228 52.773099
97 207 198.975222 25.238859
97 192 174.324978 44.418465
97 185 162.203818 43.046487
97 178 161.235784 20.396078
97 177 128.221554 52.801515
97 176 170.397093 34.409301
97 170 114.227139 13.000000
97 159 196.793577 26.248809
97 152 196.908796 22.472205
97 145 128.768992 25.317978
97 142 188.525213 51.195703
97 129 160.010536 13.416408
97 124 147.122286 32.649655
97 115 191.200510 40.792156
97 112 138.307416 24.166092
97 108 162.554202 16.763055
97 103 180.557478 53.712196
97 100 186.354999 42.449971
98 887 163.829300 8.246211
98 856 153.078653 38.327536
98 855 110.688326 32.893768
98 854 125.046870 8.544004
98 851 124.241926 31.304952
98 846 152.584546 58.034473
98 844 167.244776 61.008196
98 837 156.399296 33.241540
98 801 115.479924 7.810250
98 781 147.337198 6.082763
98 771 144.702601 34.481879
98 764 107.624298 31.016125
98 762 131.174426 33.286634
98 740 143.677823 17.691806
98 716 181.949277 2.236068
98 705 193.378244 47.539457
98 692 104.913607 55.317267
98 687 110.170831 3.605551
98 684 163.775336 14.035669
98 671 119.140746 68.600292
98 662 106.964408 92.130342
98 658 160.684133 35.468296
98 651 147.909738 41.436699
98 642 195.489621 54.488531
98 639 120.694669 37.336309
98 609 195.032024 11.045361
98 591 186.690131 27.166155
98 580 159.002085 37.000000
98 577 157.586225 14.035669
98 570 167.247610 15.132746
98 569 145.357084 28.000000
98 567 121.415525 31.144823
98 560 120.326263 24.186773
98 557 156.045410 28.160256
98 553 146.462394 34.176015
98 526 144.568189 19.723083
98 510 108.629956 39.623226
98 509 113.707170 37.656341
98 507 100.967484 9.219544
98 503 124.109880 28.319605
98 491 161.044368 44.147480
98 487 145.670085 2.236068
98 476 131.734178 21.954498
98 473 192.218794 38.013156
98 415 189.347908 41.593269
98 399 113.683455 46.486557
98 398 185.597038 29.154759
98 395 194.261515 29.274562
98 388 123.854285 42.953463
98 374 149.372374 32.140317
98 372 113.402261 13.152946
98 365 130.818693 66.708320
98 362 110.056507 65.855903
98 345 161.311999 26.000000
98 314 126.308314 48.373546
98 308 130.751176 13.038405
98 303 156.344023 9.899495
98 301 112.998445 81.437092
98 286 189.753261 63.906181
98 276 113.930248 47.010637
98 269 180.246055 39.204592
98 258 135.110345 24.331050
98 256 135.345772 6.403124
98 221 100.572318 13.928388
98 220 191.155755 61.717096
98 214 181.808167 12.206556
98 211 145.140507 57.454330
98 210 199.785711 33.615473
98 209 195.515337 26.627054
98 196 146.107992 19.697716
98 183 123.895591 10.816654
98 174 156.559705 38.013156
98 169 191.778077 45.188494
98 165 155.629769 39.000000
98 155 148.778499 13.152946
98 151 181.125985 52.924474
98 144 169.313224 72.401657
98 142 134.375536 13.152946
98 141 175.387500 20.880613
98 138 193.167509 23.086793
98 137 183.747910 20.223748
98 135 188.789761 23.769729
98 133 123.986202 28.442925
98 129 193.804417 31.016125
98 110 150.101760 3.162278
99 896 150.294516 30.413813
99 892 124.555593 6.403124
99 865 106.445782 30.016662
99 839 163.292961 60.827625
99 826 114.308853 39.849718
99 811 120.376030 18.000000
99 809 143.539017 3.605551
99 804 149.419198 103.353761
99 790 155.721802 39.924930
99 775 144.111335 30.232433
99 765 140.574954 2.236068
99 757 137.529969 31.016125
99 754 189.251842 67.955868
99 742 140.360665 41.593269
99 734 133.045306 23.706539
99 728 135.359834 34.655447
99 722 164.256256 47.853944
99 719 189.605011 9.848858
99 654 127.137911 9.219544
99 636 119.886025 48.041649
99 615 138.383509 41.036569
99 605 108.263895 41.000000
99 601 189.199249 25.079872
99 597 172.759046 32.984845
99 589 183.651395 59.615434
99 585 182.366757 95.131488
99 566 156.506956 20.880613
99 543 172.441156 96.317184
99 536 106.352959 86.539009
99 528 150.311373 41.976184
99 477 122.542916 11.313708
99 474 156.647475 49.578221
99 468 174.866966 18.973666
99 465 128.988699 6.708204
99 458 119.940436 14.317821
99 452 189.175819 2.000000
99 441 149.364729 20.615528
99 433 163.479453 33.376639
99 416 138.595017 45.177428
99 414 105.086531 37.802116
99 406 107.590788 41.048752
99 405 179.169971 9.433981
99 404 142.616500 7.615773
99 397 196.842630 45.486262
99 391 119.530636 52.497619
99 384 175.661806 23.000000
99 355 132.202464 56.753854
99 351 183.786892 55.036352
99 350 165.266817 23.769729
99 343 159.340374 51.088159
99 340 103.672916 12.529964
99 335 103.650326 39.824616
99 320 167.604270 16.278821
99 318 192.872165 51.865210
99 308 176.409372 92.779308
99 278 151.255665 40.521599
99 274 175.238922 40.049969
99 270 132.916328 48.600412
99 262 123.696822 60.074953
99 255 181.591881 23.537205
99 253 183.227700 92.849340
99 251 146.239738 37.202150
99 230 138.239356 3.000000
99 222 158.094666 57.489129
99 189 175.228436 32.202484
99 187 158.179792 34.058773
99 178 147.270485 46.389654
99 167 124.593165 5.656854
99 159 121.659245 61.294372
99 149 185.865502 86.700634
99 140 129.679696 12.083046
99 131 129.250032 13.000000
99 117 165.035473 35.735137
100 899 172.296197 9.219544
100 893 126.092662 36.878178
100 892 184.566108 9.000000
100 860 147.958003 22.000000
100 856 158.295126 36.235342
100 852 168.353000 27.658633
100 851 113.224819 38.209946
100 847 117.635501 18.439089
100 846 172.025916 21.540659
100 840 116.875145 62.032250
100 838 185.239771 45.276926
100 821 164.898081 58.821765
100 819 193.284517 57.567352
100 808 136.495436 35.000000
100 798 140.137004 7.000000
100 777 126.200844 2.236068
100 769 160.192257 6.324555
100 760 121.728885 55.443665
100 755 109.428545 12.529964
100 752 106.431995 5.099020
100 747 159.968241 40.459857
100 738 167.523211 24.596748
100 735 181.660432 14.560220
100 734 118.148033 10.000000
100 728 114.793695 22.825424
100 727 106.253597 57.384667
100 699 139.807277 12.041595
100 689 100.659197 10.000000
100 677 135.933293 58.137767
100 675 169.057310 42.047592
100 674 165.694670 35.846897
100 673 108.229489 3.162278
100 654 195.149972 5.000000
100 635 150.260778 18.439089
100 623 156.187492 30.016662
100 621 153.445098 13.416408
100 617 118.613778 70.384657
100 615 169.412312 29.154759
100 614 171.080599 16.155494
100 611 190.639695 47.010637
100 602 186.287457 64.513564
100 596 156.320369 28.792360
100 586 155.537776 48.466483
100 584 179.571974 9.219544
100 583 192.815805 21.587033
100 582 195.674780 39.962482
100 580 105.772818 34.132096
100 578 153.008062 25.179357
100 577 117.403664 74.249579
100 574 115.201363 48.259714
100 566 159.440058 25.961510
100 565 177.371905 79.158070
100 563 182.724574 51.894123
100 561 141.100489 33.136083
100 560 195.519938 45.398238
100 558 197.518269 12.165525
100 546 147.354086 50.606324
100 542 135.327215 42.520583
100 538 198.177467 30.265492
100 521 183.287379 15.297059
100 506 104.384524 67.896981
100 502 163.872137 53.000000
100 496 191.516868 21.633308
100 491 199.534496 24.351591
100 485 114.132915 6.403124
100 481 147.704360 18.439089
100 468 152.979595 5.099020
100 467 132.746693 48.010416
100 460 117.116672 58.898217
100 459 124.060194 26.832816
100 457 123.386388 27.459060
100 453 103.404129 27.784888
100 442 180.380563 22.022716
100 441 178.924164 7.000000
100 440 182.976103 13.928388
100 436 173.196368 50.566788
100 426 174.598943 45.398238
100 424 188.748921 35.057096
100 421 126.204431 48.373546
100 412 192.002608 20.615528
100 410 103.950284 48.020829
100 406 185.644488 35.000000
100 402 169.374513 18.601075
100 396 186.674858 31.780497
100 375 126.744977 38.209946
100 365 164.894451 62.817195
100 359 184.193128 16.124515
100 357 174.099063 21.189620
100 352 100.221666 56.824291
100 340 182.370595 17.464249
100 337 157.386442 52.038447
100 331 104.606190 33.541020
100 328 146.242731 25.019992
100 316 148.903310 22.472205
100 313 104.140686 16.552945
100 306 160.375646 10.000000
100 291 196.607670 45.607017
100 276 157.120281 25.495098
100 275 193.122339 17.000000
100 274 113.724341 36.687873
100 255 181.180475 19.697716
100 251 116.508727 24.041631
100 245 117.128470 17.464249
100 243 161.561038 33.286634
100 240 195.432890 17.691806
