700 27921
18 243 177.586227 14.764823
18 239 108.489178 17.804494
18 232 157.066581 53.000000
18 231 169.910175 29.410882
18 229 188.940347 42.154478
18 223 145.934696 33.105891
18 203 198.457481 70.178344
18 183 150.448386 36.400549
18 170 179.872813 19.313208
18 162 114.039736 6.708204
18 156 150.983787 16.492423
18 148 127.602141 8.602325
18 145 148.724667 34.885527
18 138 166.937679 37.802116
18 132 129.078899 9.848858
18 121 128.394536 8.485281
18 120 161.573068 36.769553
18 117 114.749557 36.891733
18 109 184.484613 23.430749
18 102 191.630679 16.970563
18 98 117.783026 25.961510
18 96 169.740832 12.165525
18 94 164.638939 14.317821
18 89 146.202167 57.384667
18 84 188.362519 34.000000
18 81 189.512319 10.198039
18 68 195.116589 30.594117
18 62 121.899815 30.870698
18 56 182.132420 25.961510
18 19 108.910483 14.142136
19 693 161.367790 61.854668
19 675 159.718647 7.615773
19 674 117.399661 2.236068
19 673 118.434371 37.576588
19 671 129.628822 42.941821
19 665 106.340008 19.416488
19 649 164.369068 20.000000
19 646 128.086303 45.694639
19 639 156.788394 8.246211
19 629 144.241881 31.064449
19 624 142.126040 24.186773
19 619 107.772181 28.442925
19 616 171.844022 49.244289
19 615 190.850706 43.081318
19 609 174.709859 34.928498
19 595 100.922921 15.033296
19 585 119.245243 55.443665
19 581 136.282927 11.661904
19 580 115.672478 3.605551
19 572 103.729855 34.205263
19 568 127.913606 15.620499
19 567 133.455504 24.413111
19 563 173.470687 33.241540
19 561 192.552545 38.470768
19 560 179.657671 16.643317
19 546 161.833206 29.614186
19 529 182.064864 20.615528
19 526 174.774259 22.203603
19 525 183.733020 41.231056
19 518 164.197284 34.713110
19 514 183.684742 30.675723
19 507 145.100810 26.019224
19 504 123.915931 46.043458
19 497 101.084403 33.837849
19 496 163.535181 54.203321
19 494 153.544753 30.149627
19 482 107.424411 17.464249
19 479 127.904249 23.259407
19 466 181.631057 36.235342
19 465 164.212805 38.639358
19 463 172.146130 11.704700
19 459 123.757096 21.023796
19 456 171.984986 20.024984
19 448 143.990152 27.784888
19 423 114.607803 32.557641
19 422 146.694845 22.203603
19 398 144.913073 6.000000
19 397 133.853045 16.155494
19 392 182.977772 30.675723
19 388 160.585551 21.377558
19 386 137.582900 13.416408
19 377 110.891378 13.601471
19 373 194.041055 44.000000
19 372 111.053587 36.674242
19 361 103.443923 20.615528
19 354 173.698726 28.792360
19 353 172.886793 53.150729
19 344 185.508787 35.510562
19 343 148.472985 14.764823
19 339 156.619813 50.000000
19 326 149.706070 40.792156
19 325 132.157727 58.180753
19 321 101.720623 35.510562
19 320 173.622002 39.661064
19 316 133.242130 12.206556
19 313 165.255805 38.000000
19 302 127.166755 24.698178
19 291 140.666541 21.213203
19 286 193.160054 35.355339
19 285 108.797811 37.589892
19 281 104.879346 17.464249
19 277 165.306184 37.536649
19 269 132.554908 8.062258
19 257 176.864332 23.345235
19 246 109.296336 18.248288
19 239 147.162710 24.020824
19 224 123.559177 28.017851
19 214 154.209409 43.965896
19 211 181.015755 30.413813
19 202 106.536949 39.661064
19 191 114.794960 45.254834
19 186 118.598656 36.221541
19 181 117.428327 51.788030
19 175 108.836015 36.400549
19 163 129.652243 8.062258
19 162 120.872250 20.615528
19 150 182.534740 47.707442
19 111 102.539036 44.721360
19 109 106.381036 26.248809
19 103 131.007725 61.554854
19 102 159.158849 2.828427
19 100 156.087107 34.438351
19 90 163.165452 25.806976
19 83 160.879473 38.013156
19 74 129.709108 45.044423
19 64 196.407582 44.181444
19 62 126.135278 44.418465
19 42 156.875863 58.258047
19 39 137.074123 29.120440
19 36 119.295331 31.764760
19 25 165.673675 19.104973
20 678 141.953469 107.703296
20 671 184.601515 24.351591
20 660 198.228582 67.742158
20 654 118.817801 34.928498
20 640 193.897851 7.615773
20 625 145.391292 11.045361
20 617 142.376978 77.103826
20 608 148.107259 15.297059
20 597 126.407048 8.062258
20 587 148.913927 61.717096
20 542 162.902219 44.102154
20 535 145.005704 48.270074
20 522 166.342254 14.866069
20 501 171.738234 28.071338
20 500 174.657947 19.924859
20 485 187.214504 30.528675
20 481 154.272974 43.046487
20 465 177.196983 39.319207
20 464 193.595540 61.400326
20 452 185.280700 38.013156
20 440 136.355832 43.829214
20 412 149.682647 48.166378
20 410 148.446152 53.338541
20 347 197.235305 93.605555
20 344 179.391755 64.031242
20 338 144.853734 5.000000
20 331 123.370583 6.324555
20 324 136.267619 47.265209
20 321 181.927857 29.966648
20 311 142.665915 112.445542
20 301 101.941293 15.524175
20 274 123.881326 4.123106
20 273 127.267430 27.802878
20 240 100.169875 19.026298
20 236 142.699127 63.631753
20 227 121.165280 34.014703
20 182 145.561168 83.934498
20 152 185.076105 52.630789
20 143 169.272540 81.884064
20 140 171.968216 32.572995
20 122 133.990032 40.000000
20 114 132.174759 85.842880
20 99 116.973919 36.013886
20 89 100.332286 31.144823
20 73 103.912993 45.694639
20 57 191.631866 32.140317
20 40 187.546789 40.459857
20 24 158.185967 53.141321
21 694 168.828849 64.474801
21 691 181.142329 36.878178
21 688 143.466667 30.463092
21 684 105.184682 32.649655
21 678 130.824976 39.115214
21 673 191.912819 89.894382
21 669 102.419987 59.033889
21 658 110.216732 11.180340
21 650 136.766553 39.000000
21 624 125.790570 28.178006
21 622 146.484350 50.990195
21 599 118.694409 12.041595
21 560 168.456485 46.690470
21 549 148.425644 17.204651
21 523 142.575735 2.828427
21 520 195.723914 19.416488
21 507 148.595519 31.240999
21 506 185.274861 28.861739
21 492 116.889195 14.866069
21 468 194.156687 82.855296
21 466 170.350966 63.387696
21 435 186.161734 9.000000
21 427 166.124903 51.478151
21 394 104.340997 3.162278
21 386 118.336493 38.948684
21 379 183.098822 50.960769
21 376 104.673283 48.083261
21 372 122.249486 15.811388
21 371 174.730688 56.568542
21 363 192.220072 79.755878
21 356 180.435453 66.241981
21 339 143.559538 39.051248
21 309 173.362401 42.047592
21 308 123.902120 23.086793
21 305 148.744220 40.816663
21 303 104.187378 29.274562
21 293 115.814939 40.112342
21 290 151.164207 9.433981
21 288 114.404109 16.000000
21 277 152.581492 21.213203
21 267 176.954777 4.123106
21 266 160.888460 70.342022
21 261 171.275901 47.042534
21 253 145.411262 4.000000
21 231 109.314103 10.000000
21 221 113.851636 18.357560
21 209 141.135176 4.000000
21 202 157.909622 62.769419
21 200 199.126497 62.361847
21 185 158.024371 72.138755
21 171 152.066309 15.000000
21 157 169.477462 20.223748
21 156 144.186105 22.825424
21 130 118.191212 9.219544
21 115 173.818460 18.788294
21 105 162.522598 29.614186
21 90 101.290034 55.470713
21 87 178.491743 30.016662
21 65 184.772084 81.859636
21 55 176.020722 25.553865
21 51 170.711815 4.123106
21 45 165.207537 13.000000
21 42 119.580260 21.931712
21 30 144.074216 9.433981
21 29 189.109658 34.365681
21 26 168.324480 24.207437
21 22 148.261593 47.010637
22 697 104.924597 59.076222
22 696 119.488686 17.888544
22 691 162.665703 21.023796
22 683 157.506089 3.605551
22 681 196.443463 46.324939
22 672 123.554162 58.940648
22 647 128.781990 15.811388
22 639 141.854725 27.586228
22 632 132.868266 63.812225
22 614 142.633625 34.205263
22 604 182.989901 30.675723
22 600 190.777888 57.008771
22 579 141.760122 46.400431
22 572 141.014271 16.278821
22 567 142.844198 8.544004
22 560 111.237584 4.242641
22 557 185.200376 24.698178
22 548 161.035410 5.656854
22 533 185.056044 42.953463
22 528 147.722974 21.189620
22 526 162.325444 25.019992
22 513 163.547787 46.043458
22 502 132.495058 25.179357
22 491 138.346166 25.495098
22 483 134.259601 6.082763
22 474 197.702595 44.821870
22 472 157.926426 15.524175
22 469 178.333817 60.373835
22 466 186.812253 55.605755
22 463 126.250906 29.120440
22 455 126.595411 34.885527
22 451 191.736850 22.090722
22 450 145.739592 18.973666
22 443 189.261114 24.186773
22 441 149.242939 41.109610
22 426 142.183055 9.486833
22 423 112.815276 16.155494
22 422 178.024928 7.211103
22 402 184.037780 64.536811
22 401 145.683542 61.587336
22 395 120.658554 21.954498
22 389 167.027681 15.620499
22 375 136.461430 56.222771
22 370 162.418676 33.015148
22 361 108.041952 25.961510
22 353 179.305627 32.526912
22 344 173.656260 18.110770
22 340 193.242328 56.515485
22 332 140.341037 29.832868
22 330 158.712305 33.060551
22 309 140.965302 27.459060
22 300 102.666481 29.966648
22 299 122.260091 8.602325
22 285 173.460360 40.816663
22 283 141.012647 17.464249
22 272 156.519693 23.086793
22 268 171.162955 20.518285
22 259 198.939073 30.479501
22 258 134.853510 12.529964
22 240 157.975207 62.817195
22 239 125.189979 40.249224
22 217 161.448921 26.400758
22 209 149.712057 49.578221
22 208 170.929571 24.596748
22 207 150.710034 8.602325
22 196 198.954995 10.440307
22 186 113.112626 20.615528
22 176 163.525310 1.000000
22 163 176.979924 16.492423
22 156 197.150406 27.513633
22 152 109.208851 27.892651
22 142 197.638478 35.355339
22 139 164.178087 17.691806
22 131 145.670281 62.817195
22 130 160.057153 43.829214
22 127 172.220040 18.027756
22 120 124.975909 13.892444
22 118 133.713414 22.803509
22 105 165.462368 24.351591
22 103 165.316946 60.827625
22 98 192.425718 23.430749
22 94 106.427670 12.806248
22 65 167.983427 45.044423
22 58 114.685810 47.381431
22 52 179.888030 54.671748
22 44 108.996073 32.280025
22 39 171.205502 18.357560
22 33 151.050984 38.013156
22 24 107.935146 18.867962
23 673 106.059012 13.601471
23 671 109.026192 39.051248
23 666 133.125125 27.313001
23 662 167.507932 53.037722
23 661 158.738248 95.854056
23 644 104.054696 94.894678
23 638 118.217966 19.313208
23 632 157.693244 38.832976
23 624 117.167322 68.963759
23 621 181.743276 29.068884
23 616 134.673167 55.154329
23 608 114.317728 44.384682
23 595 190.952128 46.529560
23 575 132.311645 31.827661
23 566 178.495815 19.313208
23 557 136.622409 84.723078
23 551 192.368798 35.383612
23 534 150.715855 48.041649
23 528 161.598318 43.416587
23 521 126.082212 4.123106
23 519 116.178223 48.877398
23 516 126.915263 5.830952
23 489 118.507930 39.000000
23 481 122.605893 5.000000
23 465 194.898690 7.071068
23 457 133.193740 21.931712
23 452 102.493923 1.000000
23 450 103.894763 60.166436
23 446 104.399242 24.166092
23 407 153.544907 39.849718
23 405 111.829910 11.401754
23 383 110.458254 29.681644
23 382 162.571099 54.147945
23 364 144.955035 33.734256
23 363 177.966186 62.425956
23 359 121.309347 1.000000
23 353 149.009731 89.185201
23 340 196.184153 11.401754
23 336 179.002591 42.520583
23 301 166.177053 23.769729
23 295 177.927429 82.565126
23 285 113.675758 36.796739
23 280 180.494781 41.048752
23 279 168.879556 32.572995
23 262 145.987403 61.204575
23 255 158.990596 25.709920
23 251 105.501965 39.204592
23 247 138.356201 83.234608
23 230 109.706451 1.414214
23 228 167.100283 36.055513
23 219 164.438413 26.019224
23 216 125.884674 34.058773
23 195 194.015547 44.643029
23 189 182.946343 34.409301
23 167 148.490567 3.605551
23 158 188.914237 89.470666
23 151 116.140083 32.280025
23 150 150.984490 18.681542
23 144 192.809000 53.488316
23 140 120.539325 13.892444
23 129 104.529397 50.447993
23 114 104.638910 49.040799
23 112 130.997579 33.060551
23 101 167.100496 36.069378
23 100 149.593945 15.652476
23 81 108.963765 53.600373
23 53 188.409843 21.095023
23 48 198.603676 42.449971
23 46 105.147918 16.643317
23 37 167.412433 25.317978
23 31 164.780728 28.017851
24 692 183.075347 68.447060
24 668 181.088191 43.566042
24 665 145.275509 28.600699
24 654 151.954903 44.944410
24 642 127.075593 12.727922
24 638 104.266105 45.044423
24 637 157.456869 36.400549
24 636 165.431794 16.278821
24 634 113.972557 4.472136
24 621 124.557152 26.925824
24 614 129.870207 24.041631
24 613 139.857231 18.384776
24 609 118.572698 33.600595
24 590 112.816550 28.635642
24 583 188.347798 33.955854
24 572 107.486935 32.202484
24 570 128.956633 31.780497
24 566 139.332288 58.898217
24 558 100.295935 43.829214
24 557 149.495959 31.144823
24 556 143.861685 27.730849
24 552 104.934845 33.541020
24 541 180.493538 12.000000
24 512 110.962181 23.769729
24 511 154.528789 28.160256
24 507 189.457303 34.669872
24 501 199.372023 29.732137
24 485 153.132465 34.928498
24 482 194.605221 46.324939
24 477 166.784456 50.249378
24 476 117.913193 40.804412
24 469 177.680568 79.177017
24 463 147.872647 30.000000
24 457 163.188702 58.728187
24 445 129.635471 62.072538
24 442 174.948240 21.260292
24 440 167.454807 30.805844
24 432 187.092340 25.000000
24 426 140.380034 9.899495
24 421 181.427364 11.704700
24 420 111.649491 38.639358
24 412 170.250241 25.455844
24 411 121.284595 86.214848
24 407 130.222189 16.124515
24 403 183.066792 38.626416
24 390 109.632393 47.000000
24 381 137.709124 42.047592
24 363 112.023425 16.031220
24 361 148.964681 17.492856
24 345 138.005059 31.064449
24 337 161.519384 76.321688
24 330 192.826366 18.788294
24 325 142.939903 31.144823
24 313 142.012921 53.000000
24 310 103.788547 13.601471
24 300 197.468693 11.401754
24 299 131.470224 10.295630
24 295 103.160570 27.294688
24 292 150.601158 4.123106
24 282 126.075445 15.297059
24 279 169.945026 36.619667
24 272 168.514351 13.892444
24 269 103.756013 36.687873
24 257 117.817673 25.495098
24 256 131.703053 41.231056
24 251 133.391484 21.377558
24 224 192.765913 53.254108
24 221 199.157860 49.648766
24 181 120.483823 28.017851
24 174 133.145947 27.892651
24 170 180.585224 56.142675
24 151 132.133315 23.706539
24 147 103.396189 9.055385
24 146 101.869819 49.648766
24 143 162.355504 73.573093
24 139 186.462980 3.605551
24 138 111.502212 27.202941
24 129 100.064628 32.140317
24 120 198.486405 17.464249
24 114 160.466893 77.025970
24 110 138.069686 44.687806
24 102 160.005789 27.513633
24 101 153.293259 27.658633
24 98 181.009590 41.773197
24 95 102.018710 45.694639
24 89 157.081806 24.207437
24 88 178.478282 22.803509
24 87 133.488934 54.744863
24 81 160.242376 28.017851
24 60 129.079440 26.570661
24 59 159.564380 10.630146
24 45 130.187402 59.033889
24 36 197.593791 22.000000
24 29 163.320393 38.948684
25 699 148.005074 5.099020
25 695 129.296843 17.088007
25 692 196.711877 52.469038
25 691 140.770987 52.038447
25 682 128.454704 68.264193
25 679 117.195700 23.430749
25 677 173.916934 44.821870
25 673 109.039928 20.223748
25 665 149.329015 2.828427
25 664 177.313123 39.560081
25 652 110.909748 22.627417
25 646 111.684519 41.773197
25 642 163.776104 26.832816
25 640 122.411960 41.231056
25 638 111.749146 27.294688
25 631 162.262509 10.770330
25 621 182.878853 9.433981
25 619 149.818833 17.492856
25 614 122.268298 8.246211
25 587 136.172113 17.804494
25 580 130.828423 20.000000
25 570 124.287008 36.769553
25 563 193.253919 45.276926
25 558 109.306705 18.027756
25 553 157.775943 32.756679
25 546 153.496295 42.755117
25 538 138.386144 13.152946
25 535 117.340322 4.472136
25 531 183.683696 5.000000
25 525 135.979935 52.086467
25 510 180.660715 69.202601
25 505 131.688770 58.077534
25 501 165.276778 35.014283
25 491 177.372592 8.485281
25 487 172.459758 49.979996
25 473 193.731482 18.601075
25 466 194.568292 45.099889
25 465 146.376692 24.738634
25 455 102.771410 17.000000
25 449 143.897307 30.413813
25 448 123.689815 10.049876
25 446 113.681158 17.492856
25 442 155.581826 5.099020
25 439 187.465919 32.756679
25 424 136.093118 39.924930
25 423 167.330972 46.529560
25 412 149.728428 4.242641
25 405 118.971971 22.090722
25 404 117.149805 23.769729
25 395 171.996726 28.284271
25 384 155.144084 39.698866
25 382 147.978227 24.698178
25 381 196.283734 23.194827
25 343 148.398003 21.000000
25 329 157.284932 19.646883
25 328 154.059677 29.206164
25 323 101.894298 37.336309
25 321 195.671076 17.088007
25 316 171.399999 7.211103
25 310 185.577994 37.536649
25 304 131.651011 23.769729
25 299 152.060715 26.683328
25 298 117.266764 16.124515
25 282 196.927790 38.418745
25 281 129.433306 18.439089
25 275 189.726522 30.232433
25 269 190.659272 22.360680
25 258 124.001599 27.730849
25 251 136.103214 19.000000
25 242 193.430682 57.314920
25 240 167.898905 33.105891
25 237 159.793029 25.495098
25 229 107.111840 43.081318
25 219 123.480731 6.403124
25 192 147.258947 72.138755
25 186 143.204958 50.803543
25 177 190.811703 23.853721
25 173 196.987375 12.083046
25 172 162.176929 41.868843
25 162 107.961508 39.623226
25 160 168.984101 45.650849
25 151 117.321013 4.000000
25 140 155.939735 19.104973
25 138 165.267835 47.518417
25 112 165.719016 7.280110
25 107 113.224667 18.384776
25 104 119.327512 23.430749
25 101 167.613314 21.840330
25 95 108.895743 47.434165
25 94 190.727511 22.847319
25 89 153.191308 30.066593
25 88 140.546755 16.552945
25 85 142.788226 35.227830
25 82 170.458072 48.600412
25 81 137.474545 25.553865
25 79 172.221532 8.602325
25 73 160.184594 14.212670
25 59 128.133816 15.264338
25 57 196.223131 26.019224
25 56 196.287807 30.016662
25 48 121.564498 11.661904
25 36 164.122036 15.033296
26 694 156.080836 57.280014
26 686 128.676339 3.162278
26 681 187.602767 22.135944
26 670 103.339784 20.124612
26 661 171.881297 18.867962
26 656 178.414470 23.345235
26 650 100.327159 17.000000
26 633 134.058226 3.162278
26 621 186.375978 76.400262
26 612 169.311260 12.727922
26 606 151.379239 34.176015
26 603 142.315713 10.770330
26 593 134.579095 30.066593
26 591 117.098256 38.948684
26 577 155.540380 24.698178
26 576 153.906607 38.118237
26 575 184.711570 55.470713
26 570 164.436123 39.623226
26 569 144.634118 12.041595
26 559 137.902877 23.194827
26 547 104.982878 11.401754
26 545 187.422344 54.009258
26 537 108.360949 33.241540
26 536 142.457422 19.235384
26 520 159.643877 15.524175
26 517 168.545543 1.414214
26 503 170.591239 22.203603
26 501 155.867007 97.508974
26 498 164.833350 9.433981
26 491 192.155737 58.600341
26 490 119.989044 17.262677
26 469 120.914186 17.117243
26 467 120.832076 34.000000
26 460 107.591811 22.360680
26 445 124.253970 18.027756
26 437 192.713372 28.017851
26 421 186.006281 80.603970
26 420 124.581129 40.360872
26 412 126.771598 62.801274
26 404 172.382259 79.404030
26 399 193.892389 9.899495
26 395 178.150837 39.115214
26 388 114.697971 36.359318
26 380 128.471484 15.811388
26 379 195.249093 30.016662
26 364 170.238351 66.708320
26 361 182.378091 68.600292
26 360 179.960662 31.780497
26 354 134.674474 30.000000
26 346 127.012209 52.611786
26 312 117.863540 7.071068
26 311 139.657352 24.083189
26 303 114.434553 46.486557
26 297 126.224489 38.600518
26 279 182.114774 55.901699
26 266 174.078430 59.076222
26 261 194.770032 65.459911
26 253 152.706013 21.213203
26 239 129.945437 32.249031
26 227 159.603382 88.005682
26 225 144.861750 19.104973
26 205 149.934481 41.400483
26 168 180.517568 25.000000
26 165 165.693826 23.021729
26 158 157.526292 9.219544
26 156 104.771538 26.019224
26 154 158.407198 73.061618
26 146 143.532572 22.472205
26 142 129.352667 40.816663
26 132 185.178796 44.294469
26 130 115.914831 16.401219
26 115 123.245055 33.837849
26 114 163.329633 58.008620
26 106 130.612802 42.438190
26 102 151.716539 51.039201
26 95 158.578726 26.076810
26 93 100.851153 6.708204
26 82 134.094630 71.386273
26 74 138.539389 42.047592
26 63 135.525628 58.077534
26 62 161.106839 4.472136
26 60 156.402928 74.202426
26 58 175.182980 6.403124
26 51 175.541392 27.586228
26 45 182.627417 16.155494
26 44 157.297754 21.023796
26 34 149.619822 56.718604
26 27 177.397449 16.031220
27 697 110.003767 39.204592
27 690 179.565259 29.000000
27 674 137.000831 42.953463
27 659 154.865517 22.135944
27 650 129.499740 1.414214
27 645 117.518399 11.180340
27 639 120.559343 35.468296
27 633 187.026031 19.104973
27 629 122.289937 16.401219
27 628 178.966542 94.429868
27 614 130.558604 67.623960
27 605 151.642604 52.886671
27 599 164.145338 27.892651
27 594 146.473435 37.336309
27 586 174.887659 38.118237
27 577 127.474971 34.655447
27 563 177.086237 21.931712
27 561 126.604198 50.537115
27 554 186.053698 29.154759
27 549 177.937391 39.051248
27 545 160.698828 38.000000
27 537 124.593086 19.849433
27 529 113.463018 61.294372
27 506 121.805667 11.401754
27 498 180.996014 8.944272
27 497 188.645998 36.619667
27 490 197.347058 22.203603
27 479 163.623431 51.971146
27 475 145.943752 55.461698
27 470 146.966880 37.483330
27 469 141.020880 33.015148
27 460 155.947519 11.704700
27 459 126.532139 43.863424
27 454 178.021711 45.486262
27 444 110.813036 33.376639
27 435 156.031878 43.011626
27 397 195.540110 31.064449
27 395 131.372380 34.365681
27 394 143.057910 40.853396
27 388 117.830047 25.000000
27 379 110.338922 14.142136
27 377 173.616513 37.054015
27 372 169.472651 33.301652
27 360 174.484259 17.000000
27 352 120.089948 16.155494
27 351 144.360310 32.015621
27 336 101.959231 31.890437
27 333 197.176185 36.249138
27 291 170.964508 24.413111
27 279 188.012929 46.324939
27 258 175.113576 42.000000
27 253 131.663336 34.885527
27 246 112.606015 24.351591
27 238 188.576594 20.615528
27 231 153.469003 34.828150
27 210 193.602029 13.038405
27 204 177.222591 13.341664
27 192 150.816061 25.079872
27 191 157.225460 43.931765
27 169 123.166343 5.830952
27 158 197.782941 24.041631
27 145 198.246340 17.000000
27 139 179.113862 66.272166
27 118 124.315080 45.793013
27 115 176.268051 42.638011
27 104 189.926898 37.363083
27 87 180.346958 15.811388
27 81 171.808160 41.109610
27 79 121.299278 52.201533
27 62 123.404868 12.369317
27 61 189.638207 12.806248
27 58 131.638199 13.416408
27 49 197.021381 71.007042
27 44 159.110857 26.627054
27 34 106.122459 41.231056
28 699 117.111329 30.000000
28 696 103.471167 42.047592
28 663 108.081690 22.360680
28 655 114.287514 53.851648
28 653 174.435675 54.083269
28 652 196.094618 56.586217
28 649 189.401090 72.862885
28 640 106.099011 9.055385
28 632 108.700633 8.000000
28 621 177.977684 24.758837
28 615 159.568014 21.095023
28 611 102.302662 70.349129
28 593 155.200275 86.925255
28 580 110.384075 53.907328
28 567 159.528122 54.083269
28 564 178.366618 14.317821
28 561 108.167016 56.080300
28 550 157.774462 4.472136
28 548 157.480480 54.626001
28 540 132.482096 60.406953
28 533 134.042513 20.808652
28 524 147.407378 41.000000
28 463 112.829054 42.801869
28 442 105.850673 36.878178
28 440 168.706656 33.837849
28 433 136.233922 61.032778
28 424 195.488880 14.422205
28 418 100.344855 67.475922
28 405 133.255303 23.021729
28 402 154.599737 15.000000
28 401 106.467314 80.777472
28 367 150.366632 10.000000
28 344 158.070904 56.568542
28 338 114.549004 8.062258
28 335 164.654147 58.180753
28 320 132.506579 16.492423
28 292 110.643622 41.000000
28 282 154.055236 47.265209
28 281 138.605590 46.065171
28 255 119.344255 5.385165
28 246 132.032920 68.818602
28 240 198.173604 13.038405
28 167 121.646917 33.837849
28 124 187.233195 96.046864
28 116 108.557678 12.083046
28 98 181.175039 82.855296
28 70 165.599813 84.308956
28 68 116.724694 88.119237
29 691 138.949502 3.605551
29 686 123.080292 51.195703
29 683 149.206789 26.683328
29 680 172.992015 92.574294
29 674 170.487670 39.812058
29 660 162.035843 31.906112
29 645 178.842688 66.219333
29 582 139.194326 64.815122
29 573 198.269765 25.632011
29 572 174.331567 8.000000
29 557 139.539181 16.278821
29 541 131.525068 29.068884
29 533 128.931304 67.082039
29 527 146.006495 14.866069
29 525 181.891700 7.615773
29 496 187.002208 87.361319
29 488 160.555499 56.603887
29 482 146.545847 51.971146
29 478 119.508787 20.024984
29 473 171.199121 45.354162
29 469 100.601083 51.088159
29 449 158.114377 25.019992
29 443 190.543376 34.205263
29 436 132.634003 30.016662
29 421 156.287981 42.426407
29 420 112.190293 45.188494
29 412 119.867198 52.009614
29 408 164.845659 12.000000
29 407 193.365333 49.244289
29 394 185.467011 35.902646
29 389 181.570353 16.643317
29 383 132.314834 62.817195
29 370 108.547303 22.203603
29 358 130.777142 78.102497
29 334 105.306849 19.697716
29 330 179.034974 44.407207
29 328 192.812985 75.432089
29 327 184.149537 8.062258
29 319 118.229299 78.492038
29 303 191.082750 5.099020
29 295 158.481104 24.041631
29 292 157.768480 42.941821
29 289 122.607818 74.040529
29 288 187.412409 18.681542
29 282 103.774975 46.010868
29 279 104.499518 56.089215
29 268 174.414617 19.235384
29 257 164.330474 57.558666
29 231 151.045365 28.160256
29 229 193.923404 25.000000
29 217 135.529595 46.647615
29 214 151.646448 22.022716
29 191 152.037781 83.725743
29 175 126.072971 8.062258
29 165 184.280452 48.836462
29 156 108.325762 27.459060
29 148 138.263264 28.635642
29 147 104.147650 34.481879
29 138 173.171421 13.601471
29 136 131.628596 22.825424
29 133 189.614661 16.031220
29 124 154.741773 49.396356
29 105 163.943431 5.099020
29 104 198.161964 42.379240
29 101 185.518915 65.924199
29 93 169.250280 55.713553
29 74 177.196938 11.704700
29 45 178.331900 34.928498
29 44 153.399816 31.764760
29 42 195.426237 54.147945
29 37 169.414650 86.023253
30 690 111.880921 13.601471
30 688 153.194718 33.241540
30 686 192.022468 22.472205
30 656 199.293329 11.045361
30 628 156.969693 78.006410
30 618 196.521987 77.420927
30 603 173.707946 28.160256
30 592 121.300167 8.246211
30 574 147.567352 77.000000
30 536 167.631350 18.027756
30 527 156.829761 56.080300
30 513 199.213800 36.013886
30 504 119.669131 25.495098
30 503 182.902732 38.600518
30 479 183.494252 52.430907
30 473 127.994892 62.265560
30 460 121.165995 44.102154
30 444 187.641902 7.615773
30 412 101.166313 75.451971
30 401 152.794592 67.364679
30 394 177.256563 7.280110
30 392 155.908086 74.330344
30 342 116.738022 12.083046
30 328 175.418527 86.127812
30 313 141.427001 94.921020
30 303 185.988302 38.078866
30 271 152.615465 13.601471
30 261 119.758901 55.081757
30 248 139.388118 84.403791
30 247 148.041703 28.861739
30 225 189.173552 7.071068
30 214 151.269039 21.931712
30 201 101.236420 8.485281
30 168 181.196020 15.811388
30 163 150.562368 64.660653
30 162 158.206113 41.629317
30 149 177.718007 54.744863
30 146 124.270314 37.947332
30 123 179.506280 81.301906
30 118 125.285359 34.885527
30 98 191.901663 34.000000
30 95 136.336041 32.202484
30 93 124.499159 31.622777
30 87 111.570794 35.693137
30 85 119.238772 44.407207
30 47 107.993411 64.621978
30 42 139.565686 18.439089
31 694 140.404767 34.000000
31 693 195.635313 20.880613
31 691 140.731999 69.921384
31 674 193.199359 43.139309
31 664 172.891875 20.396078
31 657 196.640085 60.415230
31 644 109.937381 85.906926
31 615 148.310402 15.811388
31 605 138.067086 33.421550
31 597 195.925683 13.038405
31 595 100.925867 34.000000
31 578 157.825987 29.832868
31 566 135.313802 41.976184
31 564 148.967570 8.602325
31 562 146.999539 48.373546
31 560 186.582841 48.301139
31 550 150.203990 10.440307
31 542 128.195559 32.310989
31 535 137.145209 27.802878
31 532 108.410103 60.207973
31 512 105.913566 33.015148
31 501 161.415522 22.022716
31 482 187.916383 54.120237
31 454 131.198925 47.042534
31 431 153.317186 35.000000
31 424 124.252423 19.000000
31 422 155.698084 43.965896
31 418 164.887979 60.876925
31 410 143.491195 40.024992
31 405 163.691495 17.464249
31 378 104.453665 13.038405
31 367 183.895963 19.313208
31 362 159.326808 18.027756
31 357 145.185664 6.403124
31 356 177.095322 29.410882
31 354 132.218683 69.404611
31 350 141.825749 30.805844
31 345 187.032703 50.990195
31 344 180.529085 48.010416
31 336 179.892835 53.450912
31 329 182.958387 20.024984
31 304 181.454953 14.422205
31 301 137.718823 10.000000
31 298 118.272188 36.891733
31 294 130.422523 64.498062
31 285 184.718362 11.180340
31 272 104.855029 48.166378
31 270 180.626513 25.298221
31 257 112.913921 19.104973
31 254 142.000238 41.436699
31 251 189.036616 15.033296
31 250 118.827487 35.510562
31 245 103.415760 9.000000
31 235 176.952999 10.440307
31 217 150.026413 30.066593
31 215 156.732946 49.979996
31 206 101.205422 36.359318
31 200 105.724497 74.525164
31 196 121.620925 58.240879
31 189 144.696617 6.403124
31 180 169.415992 43.657760
31 178 126.074590 41.109610
31 177 128.592580 7.071068
31 172 128.742800 44.271887
31 164 171.260255 57.008771
31 154 105.687902 34.713110
31 147 160.961483 38.897301
31 131 113.086004 37.161808
