600 20715
44 125 103.447284 18.000000
44 121 126.041943 10.440307
44 102 179.525697 35.000000
44 96 106.577035 27.658633
44 90 187.330694 41.484937
44 88 134.910740 35.355339
44 85 186.203837 16.278821
44 81 156.237647 26.172505
44 67 123.199851 8.944272
44 58 145.671905 16.278821
44 55 105.669120 7.280110
45 591 153.807409 31.400637
45 573 140.030957 58.008620
45 570 177.047208 27.294688
45 569 183.131680 6.324555
45 565 178.988921 8.602325
45 555 132.874872 55.731499
45 537 184.472600 37.121422
45 532 145.826521 68.066144
45 523 122.256642 11.180340
45 517 195.994877 17.464249
45 515 198.740337 15.524175
45 514 164.607352 23.345235
45 508 151.137257 15.231546
45 503 139.784987 19.235384
45 487 130.903492 21.000000
45 473 144.152669 42.720019
45 469 149.800805 20.248457
45 467 164.385751 36.013886
45 460 139.875549 26.476405
45 449 116.719017 37.121422
45 445 167.833035 24.698178
45 443 165.917492 23.021729
45 440 196.244714 61.854668
45 428 174.410071 49.040799
45 425 153.248185 39.000000
45 421 131.155454 67.675697
45 420 160.613907 36.249138
45 415 109.485832 22.671568
45 404 154.355305 76.967526
45 399 106.285813 25.553865
45 372 115.154952 9.000000
45 342 108.162714 7.615773
45 335 146.316770 47.074409
45 333 192.202160 11.045361
45 329 191.294393 70.802542
45 312 125.305690 20.615528
45 311 125.077032 12.041595
45 290 175.766993 11.313708
45 283 171.132211 41.012193
45 277 147.333674 8.544004
45 247 171.761870 18.027756
45 238 169.872549 35.000000
45 231 111.941025 7.810250
45 228 122.899127 80.056230
45 225 109.657535 18.384776
45 223 142.844517 39.924930
45 215 167.051796 79.511006
45 212 159.458341 44.102154
45 208 107.230269 15.811388
45 201 106.927344 18.439089
45 198 176.177358 74.330344
45 184 175.063304 18.439089
45 175 172.844836 38.013156
45 169 172.422071 25.495098
45 165 149.473374 22.022716
45 161 126.093021 9.433981
45 160 103.577525 25.079872
45 157 110.087282 7.615773
45 152 135.578853 52.430907
45 146 157.932830 18.439089
45 141 116.373094 8.246211
45 130 150.733805 4.472136
45 129 166.095544 35.805028
45 110 162.689864 19.235384
45 104 142.935965 37.735925
45 95 157.389937 13.601471
45 92 187.995555 56.718604
45 77 168.012997 25.495098
45 72 133.156930 42.107007
45 67 159.127766 2.236068
45 56 115.346671 48.662100
46 596 104.918800 28.160256
46 595 129.000314 32.062439
46 589 127.287696 44.944410
46 583 127.817927 19.646883
46 579 138.657850 34.785054
46 575 170.132213 32.280025
46 574 194.869723 50.249378
46 564 198.116190 7.615773
46 563 177.362482 53.712196
46 558 101.797067 14.142136
46 533 174.293548 7.211103
46 522 152.425786 34.058773
46 516 174.641903 15.000000
46 488 146.715620 32.557641
46 485 101.899161 5.000000
46 477 100.734925 15.811388
46 474 150.293145 36.055513
46 468 111.986442 5.099020
46 466 136.313778 50.960769
46 448 108.225975 7.615773
46 443 128.359537 53.535035
46 441 187.047583 7.280110
46 436 174.321519 51.429563
46 430 191.049401 54.708317
46 420 129.983548 41.109610
46 405 131.711456 5.385165
46 398 179.044955 40.718546
46 382 197.996545 42.059482
46 359 164.868386 17.204651
46 350 138.172721 18.357560
46 348 113.343216 41.012193
46 330 169.787186 53.851648
46 328 167.173035 27.018512
46 323 140.630912 42.720019
46 316 197.605113 23.259407
46 306 105.830885 8.000000
46 298 110.763125 33.541020
46 296 192.474836 53.600373
46 273 103.947075 8.602325
46 264 188.125608 23.769729
46 262 194.271904 47.169906
46 255 178.240624 17.888544
46 252 140.551394 10.000000
46 251 168.913807 22.671568
46 245 124.956243 15.652476
46 243 142.450554 34.409301
46 234 169.648732 23.600847
46 232 175.249388 55.145263
46 230 154.436997 16.401219
46 215 105.962510 36.249138
46 212 183.475363 43.829214
46 203 182.796533 22.472205
46 193 193.010093 58.523500
46 189 157.796882 19.924859
46 177 173.845934 9.486833
46 174 122.993641 67.446275
46 167 189.508338 20.248457
46 164 152.890890 43.104524
46 157 120.990186 69.065187
46 146 154.376724 59.665736
46 140 191.063611 2.828427
46 139 134.333403 36.878178
46 126 124.163910 62.361847
46 80 158.236646 41.593269
46 69 174.964315 40.459857
46 53 121.769024 20.000000
47 598 164.067531 29.832868
47 594 185.727440 75.006666
47 592 114.243860 64.031242
47 590 168.014606 14.317821
47 581 173.853048 27.018512
47 578 108.515764 36.249138
47 575 146.255229 63.890531
47 572 114.404441 18.973666
47 568 177.429571 53.758720
47 542 171.211472 30.528675
47 535 156.854996 42.953463
47 532 147.078303 16.278821
47 528 146.460860 31.048349
47 500 111.291992 56.797887
47 484 153.040812 17.088007
47 472 129.936224 6.000000
47 466 194.088526 73.600272
47 464 146.050905 15.000000
47 438 187.733106 29.832868
47 434 167.934460 26.400758
47 419 169.044546 15.524175
47 403 177.241444 20.615528
47 392 120.825350 17.117243
47 380 190.034733 59.439044
47 371 131.618168 11.704700
47 368 111.888960 49.244289
47 366 124.368135 23.600847
47 330 155.782078 21.633308
47 322 170.125606 10.816654
47 319 199.332450 84.219950
47 318 177.551102 30.463092
47 314 134.193136 18.110770
47 288 185.059890 40.706265
47 282 191.794962 23.345235
47 263 102.207742 20.099751
47 259 158.912938 39.293765
47 256 100.310725 27.730849
47 251 148.462971 41.303753
47 237 173.317379 58.215118
47 229 177.740296 2.236068
47 226 119.674444 25.079872
47 221 130.172375 43.104524
47 217 124.818599 26.683328
47 208 166.135304 37.013511
47 198 141.464367 25.553865
47 194 177.859412 27.802878
47 177 196.071528 61.008196
47 176 135.552893 17.492856
47 165 123.910317 69.892775
47 156 183.804633 41.012193
47 151 103.487353 42.201896
47 115 192.954863 36.687873
47 107 161.046077 25.000000
47 98 124.312702 31.048349
47 92 182.989595 15.524175
47 59 192.664245 28.635642
48 596 136.201662 6.000000
48 581 107.357730 19.104973
48 579 148.446323 38.483763
48 575 106.327268 37.589892
48 538 106.690180 8.544004
48 537 125.997424 47.000000
48 535 140.520405 12.806248
48 528 191.750070 1.000000
48 524 117.792386 20.615528
48 521 142.728147 42.579338
48 505 150.663007 65.306967
48 504 118.103111 64.412732
48 495 191.191118 36.400549
48 483 123.980386 23.853721
48 473 195.843408 21.023796
48 471 110.865562 37.363083
48 434 154.152761 55.226805
48 426 120.662007 18.110770
48 412 177.000866 11.401754
48 396 195.617128 5.000000
48 395 198.521418 27.856777
48 392 173.072394 17.204651
48 387 131.170021 56.320511
48 382 122.431735 19.849433
48 363 156.877027 26.925824
48 362 134.657374 24.166092
48 360 115.386598 52.000000
48 359 117.923104 42.720019
48 351 158.970076 61.400326
48 348 198.376193 14.035669
48 345 110.587348 25.553865
48 330 195.171739 32.202484
48 329 105.733923 13.928388
48 324 159.033671 23.409400
48 317 101.499007 52.630789
48 300 112.424103 21.540659
48 299 185.031095 16.000000
48 295 142.019412 40.162171
48 294 104.174173 39.204592
48 279 102.823481 23.259407
48 268 184.747559 36.674242
48 258 154.837180 23.430749
48 254 120.926592 14.142136
48 248 175.938677 16.763055
48 242 178.817566 45.967380
48 239 116.769999 43.104524
48 235 186.804239 28.071338
48 233 132.970327 14.560220
48 229 137.432006 31.622777
48 226 163.805105 56.920998
48 222 128.587456 16.492423
48 217 135.953425 14.866069
48 213 136.877499 44.553339
48 211 159.757477 12.806248
48 207 158.385160 21.260292
48 188 193.754526 19.723083
48 185 194.414851 8.000000
48 181 173.771757 32.388269
48 179 111.677630 60.926185
48 175 153.384928 38.470768
48 173 172.147950 15.811388
48 163 122.264978 12.083046
48 153 148.556666 32.449961
48 139 177.881873 10.816654
48 137 181.298649 36.055513
48 132 150.055674 22.360680
48 131 190.305976 45.650849
48 105 166.329744 46.486557
48 102 192.075086 17.117243
48 88 194.480148 13.928388
48 85 169.153225 32.202484
48 61 176.822645 55.036352
48 60 149.317328 14.000000
49 598 190.079817 20.099751
49 590 152.761322 25.079872
49 588 128.134895 8.544004
49 587 106.849816 33.615473
49 570 139.565561 32.572995
49 567 161.105222 10.770330
49 560 144.281823 21.377558
49 556 103.370667 24.166092
49 548 189.692678 14.317821
49 541 180.235247 9.219544
49 527 140.248166 22.825424
49 525 149.450155 31.304952
49 522 138.620407 44.294469
49 507 134.002692 34.885527
49 495 143.865006 21.023796
49 494 112.392164 13.000000
49 492 145.680322 51.400389
49 484 197.249934 26.419690
49 478 184.540114 30.016662
49 465 167.945300 53.225934
49 460 145.806601 60.074953
49 450 162.421987 1.000000
49 449 149.243949 22.803509
49 439 195.862274 4.000000
49 436 152.727963 36.345564
49 421 115.573694 9.055385
49 415 187.937360 70.256672
49 410 147.208111 10.000000
49 396 184.726919 12.806248
49 363 164.760005 14.560220
49 358 196.525439 53.235327
49 357 174.806736 34.365681
49 348 117.521327 12.000000
49 346 124.660334 71.196910
49 342 181.656552 65.299311
49 335 157.086888 50.537115
49 322 185.765556 12.529964
49 315 125.938375 80.808415
49 314 160.457555 24.207437
49 313 175.458234 56.603887
49 311 106.173622 64.350602
49 309 100.705721 36.400549
49 308 124.908389 49.678969
49 302 144.794029 55.946403
49 299 134.708412 11.180340
49 295 168.773396 24.083189
49 289 157.186193 58.000000
49 285 180.388734 28.160256
49 273 166.023330 36.496575
49 265 141.726307 9.055385
49 263 148.334034 22.671568
49 262 111.829931 18.027756
49 256 104.148294 40.311289
49 234 197.577983 41.868843
49 211 107.692205 24.186773
49 202 156.876256 12.369317
49 181 113.151677 28.319605
49 178 195.629565 27.202941
49 169 104.084367 74.242845
49 149 197.878596 33.241540
49 139 160.389570 7.071068
49 137 100.609806 25.553865
49 129 172.685332 34.525353
49 128 177.910897 15.556349
49 123 125.270140 6.324555
49 120 154.341884 15.231546
49 115 134.997785 47.201695
49 106 111.035697 49.396356
49 94 180.280259 26.172505
49 92 195.455340 32.015621
49 89 186.493931 25.553865
49 85 186.453882 37.336309
49 80 196.161061 6.000000
49 77 111.402320 66.000000
49 65 131.247911 42.941821
49 60 130.869473 30.083218
49 59 180.175716 14.212670
49 53 188.434104 57.008771
50 583 111.258207 58.463664
50 573 146.199046 10.049876
50 572 130.160411 14.142136
50 552 159.592241 14.212670
50 548 158.028976 19.313208
50 527 134.308704 4.123106
50 526 157.170224 38.275318
50 525 165.721181 9.899495
50 524 191.184961 30.886890
50 513 170.321901 59.203040
50 512 161.350746 42.638011
50 508 195.269328 44.944410
50 479 168.200497 16.401219
50 475 121.740316 14.560220
50 472 195.879134 10.770330
50 460 140.885829 58.180753
50 455 199.651213 52.478567
50 448 121.149275 55.731499
50 438 195.227713 29.832868
50 429 134.648998 75.822160
50 403 132.184971 15.000000
50 400 175.507972 13.601471
50 396 130.104338 31.016125
50 395 118.678902 39.051248
50 381 161.961854 53.413481
50 377 126.265399 32.449961
50 354 130.081222 33.241540
50 349 193.209764 32.449961
50 348 157.134872 21.587033
50 347 110.256938 16.155494
50 327 181.643868 24.596748
50 314 168.393079 22.090722
50 312 156.455983 64.938432
50 309 111.804279 14.317821
50 300 127.985320 31.384710
50 294 114.484960 4.000000
50 273 146.112983 57.008771
50 268 185.155545 3.162278
50 263 180.206141 24.738634
50 256 137.297944 22.472205
50 254 155.477446 21.840330
50 252 141.556887 57.723479
50 247 132.567272 63.505905
50 227 123.677943 75.802375
50 225 163.297203 62.817195
50 217 128.446406 31.622777
50 208 164.563771 33.136083
50 200 162.948416 79.056942
50 198 149.595680 27.513633
50 196 159.791484 8.944272
50 190 197.597413 14.317821
50 187 181.780652 65.802736
50 186 135.299456 19.646883
50 175 127.701751 10.440307
50 150 100.459553 71.063352
50 149 197.261309 11.180340
50 138 153.967150 3.605551
50 136 130.540775 34.014703
50 129 190.471074 38.183766
50 127 111.102022 12.649111
50 120 140.797713 7.071068
50 115 172.114942 31.780497
50 107 179.495101 28.160256
50 101 197.253696 52.172790
50 97 183.919221 51.088159
50 88 107.480421 34.481879
51 598 111.738656 81.006173
51 585 130.032204 25.059928
51 562 192.635966 52.952809
51 536 191.944797 11.180340
51 535 167.330148 66.189123
51 533 148.113412 83.354664
51 529 133.501684 58.694122
51 528 199.897420 64.031242
51 523 171.791355 3.605551
51 518 196.798888 24.515301
51 501 128.343826 92.763139
51 497 136.355126 18.027756
51 493 159.747303 6.708204
51 492 177.939506 11.661904
51 463 196.146610 63.158531
51 460 157.344717 41.000000
51 443 159.720158 34.205263
51 437 131.446066 5.656854
51 435 185.046468 5.099020
51 425 160.179711 32.015621
51 394 128.707375 5.385165
51 377 139.013618 38.013156
51 369 190.720486 68.680419
51 353 119.178448 56.435804
51 344 150.115640 58.180753
51 341 131.518199 61.846584
51 339 191.293390 35.014283
51 311 129.610741 3.605551
51 294 128.771896 45.607017
51 288 175.212611 12.041595
51 279 137.091162 63.890531
51 277 140.510552 23.086793
51 271 105.244815 4.123106
51 259 129.727128 14.142136
51 256 132.455349 24.351591
51 244 172.574963 15.033296
51 239 177.840540 48.093659
51 210 165.957033 28.178006
51 209 172.472382 5.000000
51 187 149.631895 69.180922
51 168 162.755921 5.099020
51 158 100.816208 18.384776
51 155 185.987021 29.681644
51 148 122.503224 36.715120
51 138 178.755714 43.324358
51 136 182.133631 19.723083
51 123 179.847941 69.065187
51 115 138.475872 15.811388
51 105 113.579697 25.961510
51 83 164.894409 87.800911
51 74 198.655583 19.104973
51 61 142.287071 29.732137
52 593 103.908027 19.209373
52 592 189.376069 61.204575
52 576 161.465520 9.899495
52 574 154.023667 8.544004
52 563 120.894268 9.219544
52 554 152.758910 31.622777
52 553 183.634408 25.806976
52 551 149.666164 14.035669
52 546 127.971520 12.041595
52 537 120.725570 14.142136
52 533 190.176716 51.478151
52 502 133.216335 36.235342
52 500 150.452698 82.219219
52 495 122.632065 76.694198
52 491 105.791298 38.327536
52 489 128.293239 12.165525
52 466 188.589098 2.236068
52 456 178.263680 21.470911
52 441 177.925134 45.398238
52 435 151.345019 65.513357
52 415 179.079888 35.440090
52 397 163.912155 19.209373
52 390 173.848243 27.313001
52 388 157.835602 16.643317
52 380 146.045786 32.015621
52 379 153.696185 17.492856
52 372 196.311474 52.886671
52 368 159.625482 27.730849
52 364 118.590594 20.615528
52 356 194.967056 37.483330
52 352 101.912554 14.866069
52 351 122.498621 10.440307
52 349 184.343125 104.350371
52 346 163.378073 7.280110
52 342 176.522288 58.034473
52 340 105.237394 35.227830
52 313 116.136983 36.055513
52 311 160.156696 63.285069
52 307 154.903558 27.730849
52 296 144.108503 7.810250
52 286 180.882266 8.602325
52 280 145.080273 25.179357
52 271 177.324838 61.522354
52 254 131.334964 54.708317
52 247 167.712338 42.201896
52 243 183.116135 30.886890
52 230 159.628203 45.221676
52 223 156.301436 17.204651
52 222 161.379815 60.901560
52 218 137.553336 21.189620
52 210 107.646455 40.199502
52 195 140.459703 15.811388
52 191 101.465491 14.142136
52 189 181.494698 66.370174
52 179 198.295305 12.206556
52 169 147.511277 36.769553
52 166 135.190883 19.849433
52 159 194.606778 13.601471
52 154 107.136759 32.449961
52 144 153.781477 14.422205
52 143 189.573835 13.928388
52 132 109.049313 37.643060
52 112 176.280098 36.496575
52 110 173.916960 59.093147
52 109 172.427386 11.180340
52 107 152.802386 54.230987
52 96 179.154354 41.231056
52 80 188.564369 60.827625
52 76 112.959082 7.071068
52 73 134.057911 34.713110
52 72 132.672872 12.041595
52 65 193.841347 41.231056
53 599 179.138185 105.801701
53 584 109.997709 29.206164
53 576 125.176311 75.179785
53 567 146.850523 61.660360
53 558 193.113845 31.622777
53 550 184.804514 9.433981
53 544 103.151958 34.481879
53 539 154.493660 87.475711
53 533 122.357850 23.409400
53 496 110.798413 5.656854
53 485 194.953363 21.931712
53 467 123.823342 68.883960
53 452 192.293111 21.213203
53 433 193.248668 52.611786
53 405 171.334619 17.804494
53 402 127.483994 3.162278
53 367 187.855446 9.000000
53 358 178.471378 26.000000
53 338 181.265471 19.235384
53 331 177.429281 21.470911
53 323 187.520691 59.941638
53 320 157.545569 15.652476
53 301 151.346241 8.246211
53 289 159.948077 44.384682
53 252 110.347955 29.732137
53 250 130.500595 53.600373
53 245 148.512446 9.219544
53 242 123.307037 78.447435
53 240 164.558506 3.605551
53 235 181.185318 17.000000
53 230 117.148384 22.203603
53 220 143.696691 44.598206
53 216 191.183028 13.000000
53 202 142.324696 69.115845
53 198 190.547213 89.269256
53 185 184.296872 43.046487
53 180 127.129209 61.400326
53 177 193.699172 13.341664
53 173 138.790532 28.442925
53 150 149.487060 7.615773
53 147 104.497585 55.901699
53 126 133.743895 79.202273
53 113 173.310401 15.811388
53 102 196.790696 52.478567
53 94 126.992563 59.506302
53 57 144.645020 16.552945
54 599 124.274691 51.078371
54 598 114.848009 38.327536
54 589 123.116398 21.189620
54 586 105.540162 16.492423
54 584 192.277290 47.518417
54 579 110.637089 47.801674
54 577 163.085731 34.985711
54 575 143.623531 48.259714
54 565 170.585167 39.661064
54 563 173.433686 52.478567
54 556 174.124125 30.413813
54 553 119.097613 31.764760
54 548 196.740723 5.830952
54 542 138.682631 34.481879
54 538 100.282931 19.104973
54 533 113.889107 43.737855
54 531 182.379322 27.000000
54 508 191.465959 43.185646
54 497 156.213803 27.784888
54 494 172.926536 27.018512
54 490 175.762831 36.496575
54 480 183.343012 20.615528
54 476 166.625707 28.160256
54 473 114.553363 25.806976
54 472 132.830072 14.317821
54 441 171.123292 42.047592
54 437 148.297258 39.051248
54 395 106.140473 23.323808
54 394 167.913988 49.819675
54 390 175.289821 33.837849
54 381 150.785493 37.013511
54 352 192.188679 52.801515
54 343 190.137830 11.000000
54 299 173.901890 8.485281
54 294 197.728841 19.723083
54 292 182.415120 21.931712
54 278 184.538979 24.351591
54 276 160.814571 33.541020
54 263 126.038651 34.713110
54 234 155.124146 38.078866
54 220 134.248257 38.600518
54 217 100.162777 26.248809
54 212 174.221759 45.453273
54 191 130.988980 67.268120
54 186 138.845408 20.124612
54 181 174.504690 46.615448
54 180 144.878087 33.541020
54 176 121.224730 1.000000
54 155 165.970649 18.439089
54 148 101.091890 16.278821
54 147 194.151266 11.661904
54 137 141.733480 14.560220
54 132 184.434901 18.439089
54 123 160.776973 25.079872
54 112 156.286844 30.805844
54 107 117.264973 16.552945
54 91 131.900265 50.695167
54 90 104.584102 8.544004
54 81 123.405446 16.401219
54 75 199.814253 61.400326
55 595 179.873923 35.468296
55 592 174.190938 29.832868
55 579 192.002932 44.181444
55 576 170.011754 43.011626
55 575 148.092829 46.043458
55 572 189.731772 22.847319
55 570 152.426874 11.704700
55 567 132.631808 33.526109
55 565 150.546344 17.888544
55 562 178.465525 29.017236
55 543 187.755954 26.019224
55 537 184.794601 32.249031
55 524 178.628302 53.851648
55 523 161.977713 22.825424
55 518 115.783581 14.035669
55 514 117.473710 22.022716
55 475 136.482403 23.706539
55 467 160.661668 29.546573
55 466 138.698440 45.617979
55 461 102.453052 67.230945
55 460 161.753558 24.758837
55 456 132.849706 24.351591
55 449 144.186533 21.540659
55 445 146.188459 26.076810
55 443 193.626679 10.000000
55 437 100.473376 19.646883
55 408 163.453432 37.121422
55 402 125.526943 79.649231
55 393 105.057478 15.620499
55 392 186.858878 43.324358
55 390 125.341197 18.384776
55 387 184.931402 53.712196
55 368 161.049816 18.027756
55 362 117.344128 65.215029
55 359 154.943156 71.568149
55 342 109.142645 22.627417
55 333 107.075901 24.413111
55 330 107.370030 57.706152
55 327 141.774453 22.203603
55 325 157.622245 63.126856
55 323 185.835555 44.643029
55 309 129.530407 35.227830
55 303 142.416846 24.083189
55 289 164.463857 54.000000
55 273 191.508120 61.611687
55 271 158.200427 21.470911
55 258 181.937567 18.384776
55 254 127.990523 32.202484
55 239 118.862095 27.730849
55 238 120.636006 29.068884
55 236 130.443576 35.128336
55 215 180.615652 70.114193
55 213 153.485712 37.336309
55 212 174.630108 36.400549
55 211 126.804111 54.451814
55 184 147.112391 7.071068
55 180 175.103485 59.228372
55 172 190.257543 58.051701
55 171 172.639334 28.178006
55 169 180.160963 32.984845
55 160 177.116421 21.931712
55 157 197.980531 10.198039
55 156 165.092365 2.828427
55 155 138.166237 7.280110
55 121 115.324659 8.944272
55 115 120.035520 14.560220
55 111 147.308882 20.396078
55 105 122.400560 22.627417
55 103 127.405550 36.619667
55 97 189.083335 26.305893
55 96 180.022804 21.260292
55 95 113.241105 2.236068
55 74 118.613742 23.259407
55 66 122.439650 20.808652
56 593 177.704962 27.730849
56 580 110.121862 19.104973
56 579 180.640077 5.099020
56 568 159.642528 7.071068
56 561 138.112385 19.026298
56 556 199.502171 73.878278
56 551 180.278535 4.123106
56 542 168.555961 62.096699
56 538 180.117823 31.304952
56 519 133.764247 51.419841
56 513 143.186069 34.481879
56 501 106.921935 65.000000
56 497 180.876637 47.381431
56 495 118.289554 65.053824
56 492 197.179478 56.320511
56 490 153.515971 39.458839
56 473 198.450517 19.209373
56 470 174.295899 31.953091
56 467 151.496502 13.892444
56 462 163.542881 15.811388
56 457 112.462136 21.587033
56 456 166.821161 16.278821
56 447 183.578402 15.297059
56 446 159.771018 17.000000
56 440 189.221721 27.166155
56 427 110.983952 19.104973
56 422 148.854352 44.821870
56 414 169.244525 4.123106
56 406 124.225057 6.403124
56 405 167.468094 38.275318
56 397 191.684175 9.219544
56 389 101.930019 45.310043
56 381 177.589955 8.062258
56 380 172.324252 32.202484
56 379 161.572547 25.059928
56 377 115.702340 30.870698
56 360 171.826423 19.416488
56 350 141.851081 19.313208
56 346 184.258301 18.027756
56 344 151.944247 58.008620
56 341 175.615328 19.104973
56 336 127.444370 3.605551
56 334 158.866181 64.498062
56 328 156.491965 18.384776
56 323 145.733923 8.062258
56 319 156.045659 29.000000
56 302 110.007937 4.472136
56 296 144.184440 20.615528
56 289 130.341558 15.811388
56 284 161.504439 27.586228
56 269 107.727321 14.866069
56 258 142.803693 31.622777
56 256 128.325599 57.245087
56 253 191.305723 57.558666
56 246 102.574711 18.027756
56 238 117.547320 15.264338
56 236 102.289675 8.944272
56 229 151.429063 61.619802
56 212 186.791845 6.403124
56 200 126.514732 25.019992
56 182 118.897157 18.973666
56 177 178.476020 47.010637
56 162 128.444750 28.017851
56 151 196.487113 34.014703
56 132 150.800272 26.400758
56 129 190.017297 23.021729
56 124 112.189453 42.941821
56 113 122.626695 41.593269
56 104 131.868378 20.000000
56 102 196.447754 23.021729
56 87 174.570941 32.280025
56 85 107.483706 31.622777
56 79 123.892124 26.248809
56 75 133.437122 17.464249
56 71 163.975672 7.280110
56 65 169.626047 29.966648
57 598 189.482781 60.000000
57 580 173.983609 41.629317
57 578 113.810487 34.058773
57 568 119.824339 39.698866
57 567 135.488047 54.332311
57 561 121.537808 32.557641
57 524 162.628032 50.119856
57 521 163.813646 6.324555
57 509 112.843532 70.880181
57 496 165.202743 19.235384
57 471 181.360966 5.000000
57 468 115.133207 14.142136
57 463 116.631806 30.675723
57 458 168.152811 18.027756
57 455 141.647938 31.622777
57 452 135.528963 7.211103
57 446 146.628831 23.345235
57 436 170.092689 58.523500
57 424 132.016076 37.643060
57 417 197.429103 38.275318
57 406 160.109986 40.360872
57 404 144.205529 7.615773
57 377 120.055797 55.973208
57 349 191.978364 96.005208
57 316 140.653283 30.805844
57 278 194.626739 35.693137
57 275 199.462070 16.031220
57 266 164.545406 27.658633
57 255 128.063861 19.026298
57 248 163.437742 46.065171
57 240 134.171453 13.601471
57 239 117.546642 54.451814
57 237 137.421351 20.124612
57 227 147.981940 4.472136
57 216 137.370981 28.861739
57 189 172.909398 26.627054
57 175 169.519749 74.006756
57 167 199.999013 11.313708
57 154 136.723044 17.464249
57 150 182.363280 12.000000
57 140 165.201756 7.071068
57 122 118.084011 30.083218
57 114 197.496487 53.758720
57 108 181.833562 45.221676
57 107 186.236822 43.416587
57 100 139.144425 9.055385
57 99 117.362526 5.656854
57 91 132.865652 16.643317
57 83 109.237113 13.152946
57 75 149.378601 39.051248
57 60 130.294755 22.561028
58 592 169.347099 20.000000
58 591 193.584130 32.649655
58 585 150.350552 14.422205
58 577 161.325463 22.203603
58 570 134.237413 34.132096
58 536 144.977291 17.691806
58 525 160.787533 53.160135
58 510 198.782819 8.602325
58 506 173.041152 5.830952
58 505 124.225276 41.231056
58 504 132.954272 4.242641
58 502 190.587794 23.769729
58 490 161.646627 12.041595
58 487 180.936213 32.572995
58 453 127.958774 47.707442
58 442 134.556025 58.523500
58 427 150.455961 39.204592
58 415 127.957787 8.602325
58 413 171.279069 11.045361
58 412 132.819241 56.400355
58 381 193.159543 42.201896
58 379 189.363080 26.305893
58 372 130.315728 21.470911
58 368 174.993105 23.345235
58 345 175.599901 34.928498
58 344 169.460153 65.122961
58 341 192.355631 36.013886
58 323 108.465553 43.416587
58 305 178.697266 16.278821
58 285 141.734232 79.404030
58 269 138.760308 38.897301
58 266 148.044365 53.000000
58 253 135.318363 21.470911
58 247 189.110860 5.000000
58 228 109.369828 70.349129
58 215 169.555776 71.568149
58 214 134.088151 29.068884
58 210 170.157361 1.414214
58 204 168.338595 3.162278
58 197 107.129303 50.009999
58 192 194.382637 13.601471
58 183 101.292867 43.416587
58 179 197.717096 51.039201
58 172 156.029263 80.622577
58 171 182.229080 14.142136
58 165 125.675871 27.294688
58 155 190.585288 30.016662
58 115 132.685041 30.886890
58 102 153.633658 44.654227
58 85 161.864357 29.120440
58 84 165.504282 5.830952
58 79 146.793201 52.430907
58 76 151.227436 48.166378
58 74 195.820010 39.661064
58 70 121.786306 28.442925
58 67 126.827337 16.278821
58 62 165.280162 3.000000
58 61 114.141937 5.656854
59 597 135.292891 40.816663
59 591 143.977428 28.460499
59 589 155.876169 16.970563
59 586 174.053199 28.301943
59 583 192.021793 29.154759
59 578 191.194532 10.295630
59 575 163.164060 40.816663
59 571 101.391621 67.067131
59 567 160.750307 15.033296
59 563 197.252211 53.600373
59 558 171.548982 33.286634
59 548 129.088902 14.866069
59 541 104.381513 21.189620
59 533 165.931619 24.000000
59 531 130.381769 11.313708
59 525 102.098609 39.319207
59 523 121.960882 62.936476
59 497 112.610849 45.967380
59 494 127.774480 9.219544
59 488 112.546169 18.973666
59 487 145.295890 42.201896
59 484 181.408138 40.496913
59 472 174.410526 22.803509
59 471 110.800171 40.804412
59 444 128.201339 72.622311
59 439 125.637963 17.492856
59 426 106.620181 15.000000
59 422 149.987646 14.317821
59 410 152.465300 21.954498
59 407 171.900343 6.082763
59 397 164.129583 36.345564
59 383 187.758191 19.235384
59 381 115.877772 32.572995
59 357 120.005752 26.925824
59 356 161.811390 17.804494
59 344 107.899565 21.931712
59 333 111.200283 65.069194
59 323 124.975450 48.466483
59 319 109.291186 68.447060
59 304 171.950591 36.055513
59 302 122.227660 43.680659
59 295 180.840168 36.687873
59 278 101.039492 4.000000
59 275 126.609173 39.051248
59 272 146.771786 24.413111
59 248 131.421261 14.142136
59 237 128.707783 31.953091
59 222 168.732668 13.152946
59 174 144.032110 37.696154
59 173 156.482263 18.248288
59 172 181.278837 27.784888
59 150 189.328000 39.319207
59 147 137.890401 9.219544
59 139 155.689364 7.211103
59 138 100.128171 34.014703
59 137 166.091740 33.241540
59 122 181.327326 10.049876
59 118 106.748352 42.720019
59 108 116.079386 21.377558
59 107 133.792626 4.123106
59 102 178.648696 19.026298
59 90 180.208969 16.000000
59 83 121.550817 42.059482
59 79 194.526467 14.317821
59 66 100.214720 22.472205
59 60 183.362208 17.117243
60 587 102.426032 25.000000
60 583 111.415004 18.788294
60 574 108.337657 52.611786
60 567 111.717218 32.015621
60 550 183.365594 25.806976
60 548 130.565318 31.144823
60 538 192.557385 18.788294
60 533 184.405087 7.280110
60 529 157.174491 23.021729
60 522 139.329171 33.837849
60 521 115.826348 28.861739
60 513 185.882274 62.433965
60 501 108.061839 29.154759
60 480 159.858458 40.459857
60 473 142.364537 25.806976
60 465 189.340676 23.323808
60 453 149.186458 28.017851
60 450 180.254938 31.016125
60 446 145.030040 21.587033
60 440 149.314629 9.000000
60 434 146.346678 67.542579
60 427 126.357366 28.600699
60 426 156.062981 32.062439
